"","word_num_this_length","word_length","word_position","rep","word_num","p_correct_theory","prev_cor","prev_err","correct"
"1752",65,7,4,1,1752,0.65,3,0,1
"1753",65,7,5,1,1753,0.7,4,0,1
"1754",65,7,6,1,1754,0.75,5,0,1
"1755",65,7,7,1,1755,0.8,6,0,1
"1756",66,7,1,1,1756,0.5,0,0,0
"1757",66,7,2,1,1757,0.5,0,1,1
"1758",66,7,3,1,1758,0.55,1,1,1
"1759",66,7,4,1,1759,0.6,2,1,1
"1760",66,7,5,1,1760,0.65,3,1,1
"1761",66,7,6,1,1761,0.7,4,1,0
"1762",66,7,7,1,1762,0.7,4,2,1
"1763",67,7,1,1,1763,0.5,0,0,1
"1764",67,7,2,1,1764,0.55,1,0,0
"1765",67,7,3,1,1765,0.55,1,1,1
"1766",67,7,4,1,1766,0.6,2,1,1
"1767",67,7,5,1,1767,0.65,3,1,0
"1768",67,7,6,1,1768,0.65,3,2,0
"1769",67,7,7,1,1769,0.65,3,3,1
"1770",68,7,1,1,1770,0.5,0,0,1
"1771",68,7,2,1,1771,0.55,1,0,1
"1772",68,7,3,1,1772,0.6,2,0,0
"1773",68,7,4,1,1773,0.6,2,1,0
"1774",68,7,5,1,1774,0.6,2,2,1
"1775",68,7,6,1,1775,0.65,3,2,1
"1776",68,7,7,1,1776,0.7,4,2,0
"1777",69,7,1,1,1777,0.5,0,0,0
"1778",69,7,2,1,1778,0.5,0,1,1
"1779",69,7,3,1,1779,0.55,1,1,1
"1780",69,7,4,1,1780,0.6,2,1,1
"1781",69,7,5,1,1781,0.65,3,1,1
"1782",69,7,6,1,1782,0.7,4,1,1
"1783",69,7,7,1,1783,0.75,5,1,1
"1784",70,7,1,1,1784,0.5,0,0,0
"1785",70,7,2,1,1785,0.5,0,1,0
"1786",70,7,3,1,1786,0.5,0,2,0
"1787",70,7,4,1,1787,0.5,0,3,0
"1788",70,7,5,1,1788,0.5,0,4,1
"1789",70,7,6,1,1789,0.55,1,4,1
"1790",70,7,7,1,1790,0.6,2,4,0
"1791",71,7,1,1,1791,0.5,0,0,0
"1792",71,7,2,1,1792,0.5,0,1,0
"1793",71,7,3,1,1793,0.5,0,2,0
"1794",71,7,4,1,1794,0.5,0,3,1
"1795",71,7,5,1,1795,0.55,1,3,1
"1796",71,7,6,1,1796,0.6,2,3,1
"1797",71,7,7,1,1797,0.65,3,3,0
"1798",72,7,1,1,1798,0.5,0,0,1
"1799",72,7,2,1,1799,0.55,1,0,0
"1800",72,7,3,1,1800,0.55,1,1,1
"1801",72,7,4,1,1801,0.6,2,1,1
"1802",72,7,5,1,1802,0.65,3,1,1
"1803",72,7,6,1,1803,0.7,4,1,1
"1804",72,7,7,1,1804,0.75,5,1,1
"1805",73,7,1,1,1805,0.5,0,0,0
"1806",73,7,2,1,1806,0.5,0,1,1
"1807",73,7,3,1,1807,0.55,1,1,1
"1808",73,7,4,1,1808,0.6,2,1,1
"1809",73,7,5,1,1809,0.65,3,1,0
"1810",73,7,6,1,1810,0.65,3,2,1
"1811",73,7,7,1,1811,0.7,4,2,1
"1812",74,7,1,1,1812,0.5,0,0,1
"1813",74,7,2,1,1813,0.55,1,0,1
"1814",74,7,3,1,1814,0.6,2,0,0
"1815",74,7,4,1,1815,0.6,2,1,1
"1816",74,7,5,1,1816,0.65,3,1,1
"1817",74,7,6,1,1817,0.7,4,1,0
"1818",74,7,7,1,1818,0.7,4,2,0
"1819",75,7,1,1,1819,0.5,0,0,1
"1820",75,7,2,1,1820,0.55,1,0,1
"1821",75,7,3,1,1821,0.6,2,0,0
"1822",75,7,4,1,1822,0.6,2,1,0
"1823",75,7,5,1,1823,0.6,2,2,1
"1824",75,7,6,1,1824,0.65,3,2,1
"1825",75,7,7,1,1825,0.7,4,2,0
"1826",76,7,1,1,1826,0.5,0,0,0
"1827",76,7,2,1,1827,0.5,0,1,0
"1828",76,7,3,1,1828,0.5,0,2,0
"1829",76,7,4,1,1829,0.5,0,3,1
"1830",76,7,5,1,1830,0.55,1,3,0
"1831",76,7,6,1,1831,0.55,1,4,1
"1832",76,7,7,1,1832,0.6,2,4,1
"1833",77,7,1,1,1833,0.5,0,0,0
"1834",77,7,2,1,1834,0.5,0,1,1
"1835",77,7,3,1,1835,0.55,1,1,1
"1836",77,7,4,1,1836,0.6,2,1,1
"1837",77,7,5,1,1837,0.65,3,1,0
"1838",77,7,6,1,1838,0.65,3,2,0
"1839",77,7,7,1,1839,0.65,3,3,0
"1840",78,7,1,1,1840,0.5,0,0,0
"1841",78,7,2,1,1841,0.5,0,1,1
"1842",78,7,3,1,1842,0.55,1,1,1
"1843",78,7,4,1,1843,0.6,2,1,1
"1844",78,7,5,1,1844,0.65,3,1,1
"1845",78,7,6,1,1845,0.7,4,1,0
"1846",78,7,7,1,1846,0.7,4,2,1
"1847",79,7,1,1,1847,0.5,0,0,1
"1848",79,7,2,1,1848,0.55,1,0,0
"1849",79,7,3,1,1849,0.55,1,1,1
"1850",79,7,4,1,1850,0.6,2,1,0
"1851",79,7,5,1,1851,0.6,2,2,1
"1852",79,7,6,1,1852,0.65,3,2,1
"1853",79,7,7,1,1853,0.7,4,2,1
"1854",80,7,1,1,1854,0.5,0,0,1
"1855",80,7,2,1,1855,0.55,1,0,1
"1856",80,7,3,1,1856,0.6,2,0,1
"1857",80,7,4,1,1857,0.65,3,0,1
"1858",80,7,5,1,1858,0.7,4,0,1
"1859",80,7,6,1,1859,0.75,5,0,0
"1860",80,7,7,1,1860,0.75,5,1,0
"1861",81,7,1,1,1861,0.5,0,0,0
"1862",81,7,2,1,1862,0.5,0,1,0
"1863",81,7,3,1,1863,0.5,0,2,0
"1864",81,7,4,1,1864,0.5,0,3,0
"1865",81,7,5,1,1865,0.5,0,4,0
"1866",81,7,6,1,1866,0.5,0,5,1
"1867",81,7,7,1,1867,0.55,1,5,1
"1868",82,7,1,1,1868,0.5,0,0,1
"1869",82,7,2,1,1869,0.55,1,0,1
"1870",82,7,3,1,1870,0.6,2,0,0
"1871",82,7,4,1,1871,0.6,2,1,0
"1872",82,7,5,1,1872,0.6,2,2,0
"1873",82,7,6,1,1873,0.6,2,3,1
"1874",82,7,7,1,1874,0.65,3,3,0
"1875",83,7,1,1,1875,0.5,0,0,0
"1876",83,7,2,1,1876,0.5,0,1,1
"1877",83,7,3,1,1877,0.55,1,1,1
"1878",83,7,4,1,1878,0.6,2,1,0
"1879",83,7,5,1,1879,0.6,2,2,1
"1880",83,7,6,1,1880,0.65,3,2,1
"1881",83,7,7,1,1881,0.7,4,2,1
"1882",84,7,1,1,1882,0.5,0,0,0
"1883",84,7,2,1,1883,0.5,0,1,1
"1884",84,7,3,1,1884,0.55,1,1,0
"1885",84,7,4,1,1885,0.55,1,2,1
"1886",84,7,5,1,1886,0.6,2,2,1
"1887",84,7,6,1,1887,0.65,3,2,0
"1888",84,7,7,1,1888,0.65,3,3,1
"1889",85,7,1,1,1889,0.5,0,0,0
"1890",85,7,2,1,1890,0.5,0,1,0
"1891",85,7,3,1,1891,0.5,0,2,0
"1892",85,7,4,1,1892,0.5,0,3,0
"1893",85,7,5,1,1893,0.5,0,4,0
"1894",85,7,6,1,1894,0.5,0,5,1
"1895",85,7,7,1,1895,0.55,1,5,0
"1896",86,7,1,1,1896,0.5,0,0,1
"1897",86,7,2,1,1897,0.55,1,0,1
"1898",86,7,3,1,1898,0.6,2,0,1
"1899",86,7,4,1,1899,0.65,3,0,0
"1900",86,7,5,1,1900,0.65,3,1,0
"1901",86,7,6,1,1901,0.65,3,2,0
"1902",86,7,7,1,1902,0.65,3,3,0
"1903",87,7,1,1,1903,0.5,0,0,0
"1904",87,7,2,1,1904,0.5,0,1,1
"1905",87,7,3,1,1905,0.55,1,1,1
"1906",87,7,4,1,1906,0.6,2,1,0
"1907",87,7,5,1,1907,0.6,2,2,1
"1908",87,7,6,1,1908,0.65,3,2,1
"1909",87,7,7,1,1909,0.7,4,2,0
"1910",88,7,1,1,1910,0.5,0,0,1
"1911",88,7,2,1,1911,0.55,1,0,1
"1912",88,7,3,1,1912,0.6,2,0,1
"1913",88,7,4,1,1913,0.65,3,0,1
"1914",88,7,5,1,1914,0.7,4,0,1
"1915",88,7,6,1,1915,0.75,5,0,1
"1916",88,7,7,1,1916,0.8,6,0,1
"1917",89,7,1,1,1917,0.5,0,0,0
"1918",89,7,2,1,1918,0.5,0,1,0
"1919",89,7,3,1,1919,0.5,0,2,1
"1920",89,7,4,1,1920,0.55,1,2,0
"1921",89,7,5,1,1921,0.55,1,3,0
"1922",89,7,6,1,1922,0.55,1,4,0
"1923",89,7,7,1,1923,0.55,1,5,0
"1924",90,7,1,1,1924,0.5,0,0,0
"1925",90,7,2,1,1925,0.5,0,1,1
"1926",90,7,3,1,1926,0.55,1,1,1
"1927",90,7,4,1,1927,0.6,2,1,1
"1928",90,7,5,1,1928,0.65,3,1,0
"1929",90,7,6,1,1929,0.65,3,2,1
"1930",90,7,7,1,1930,0.7,4,2,1
"1931",91,7,1,1,1931,0.5,0,0,0
"1932",91,7,2,1,1932,0.5,0,1,1
"1933",91,7,3,1,1933,0.55,1,1,1
"1934",91,7,4,1,1934,0.6,2,1,1
"1935",91,7,5,1,1935,0.65,3,1,0
"1936",91,7,6,1,1936,0.65,3,2,0
"1937",91,7,7,1,1937,0.65,3,3,0
"1938",92,7,1,1,1938,0.5,0,0,0
"1939",92,7,2,1,1939,0.5,0,1,1
"1940",92,7,3,1,1940,0.55,1,1,0
"1941",92,7,4,1,1941,0.55,1,2,1
"1942",92,7,5,1,1942,0.6,2,2,1
"1943",92,7,6,1,1943,0.65,3,2,1
"1944",92,7,7,1,1944,0.7,4,2,0
"1945",93,7,1,1,1945,0.5,0,0,0
"1946",93,7,2,1,1946,0.5,0,1,0
"1947",93,7,3,1,1947,0.5,0,2,0
"1948",93,7,4,1,1948,0.5,0,3,1
"1949",93,7,5,1,1949,0.55,1,3,1
"1950",93,7,6,1,1950,0.6,2,3,0
"1951",93,7,7,1,1951,0.6,2,4,0
"1952",94,7,1,1,1952,0.5,0,0,1
"1953",94,7,2,1,1953,0.55,1,0,1
"1954",94,7,3,1,1954,0.6,2,0,0
"1955",94,7,4,1,1955,0.6,2,1,1
"1956",94,7,5,1,1956,0.65,3,1,0
"1957",94,7,6,1,1957,0.65,3,2,0
"1958",94,7,7,1,1958,0.65,3,3,1
"1959",95,7,1,1,1959,0.5,0,0,0
"1960",95,7,2,1,1960,0.5,0,1,1
"1961",95,7,3,1,1961,0.55,1,1,1
"1962",95,7,4,1,1962,0.6,2,1,1
"1963",95,7,5,1,1963,0.65,3,1,1
"1964",95,7,6,1,1964,0.7,4,1,0
"1965",95,7,7,1,1965,0.7,4,2,1
"1966",96,7,1,1,1966,0.5,0,0,1
"1967",96,7,2,1,1967,0.55,1,0,0
"1968",96,7,3,1,1968,0.55,1,1,1
"1969",96,7,4,1,1969,0.6,2,1,0
"1970",96,7,5,1,1970,0.6,2,2,1
"1971",96,7,6,1,1971,0.65,3,2,1
"1972",96,7,7,1,1972,0.7,4,2,0
"1973",97,7,1,1,1973,0.5,0,0,0
"1974",97,7,2,1,1974,0.5,0,1,0
"1975",97,7,3,1,1975,0.5,0,2,1
"1976",97,7,4,1,1976,0.55,1,2,1
"1977",97,7,5,1,1977,0.6,2,2,1
"1978",97,7,6,1,1978,0.65,3,2,1
"1979",97,7,7,1,1979,0.7,4,2,1
"1980",98,7,1,1,1980,0.5,0,0,0
"1981",98,7,2,1,1981,0.5,0,1,0
"1982",98,7,3,1,1982,0.5,0,2,0
"1983",98,7,4,1,1983,0.5,0,3,1
"1984",98,7,5,1,1984,0.55,1,3,1
"1985",98,7,6,1,1985,0.6,2,3,0
"1986",98,7,7,1,1986,0.6,2,4,0
"1987",99,7,1,1,1987,0.5,0,0,1
"1988",99,7,2,1,1988,0.55,1,0,0
"1989",99,7,3,1,1989,0.55,1,1,0
"1990",99,7,4,1,1990,0.55,1,2,0
"1991",99,7,5,1,1991,0.55,1,3,0
"1992",99,7,6,1,1992,0.55,1,4,1
"1993",99,7,7,1,1993,0.6,2,4,1
"1994",100,7,1,1,1994,0.5,0,0,0
"1995",100,7,2,1,1995,0.5,0,1,1
"1996",100,7,3,1,1996,0.55,1,1,1
"1997",100,7,4,1,1997,0.6,2,1,0
"1998",100,7,5,1,1998,0.6,2,2,1
"1999",100,7,6,1,1999,0.65,3,2,0
"2000",100,7,7,1,2000,0.65,3,3,1
"2001",101,7,1,1,2001,0.5,0,0,0
"2002",101,7,2,1,2002,0.5,0,1,1
"2003",101,7,3,1,2003,0.55,1,1,0
"2004",101,7,4,1,2004,0.55,1,2,1
"2005",101,7,5,1,2005,0.6,2,2,1
"2006",101,7,6,1,2006,0.65,3,2,1
"2007",101,7,7,1,2007,0.7,4,2,1
"2008",102,7,1,1,2008,0.5,0,0,0
"2009",102,7,2,1,2009,0.5,0,1,0
"2010",102,7,3,1,2010,0.5,0,2,1
"2011",102,7,4,1,2011,0.55,1,2,1
"2012",102,7,5,1,2012,0.6,2,2,0
"2013",102,7,6,1,2013,0.6,2,3,1
"2014",102,7,7,1,2014,0.65,3,3,1
"2015",103,7,1,1,2015,0.5,0,0,0
"2016",103,7,2,1,2016,0.5,0,1,0
"2017",103,7,3,1,2017,0.5,0,2,0
"2018",103,7,4,1,2018,0.5,0,3,0
"2019",103,7,5,1,2019,0.5,0,4,1
"2020",103,7,6,1,2020,0.55,1,4,1
"2021",103,7,7,1,2021,0.6,2,4,1
"2022",104,7,1,1,2022,0.5,0,0,0
"2023",104,7,2,1,2023,0.5,0,1,1
"2024",104,7,3,1,2024,0.55,1,1,0
"2025",104,7,4,1,2025,0.55,1,2,0
"2026",104,7,5,1,2026,0.55,1,3,1
"2027",104,7,6,1,2027,0.6,2,3,0
"2028",104,7,7,1,2028,0.6,2,4,1
"2029",105,7,1,1,2029,0.5,0,0,0
"2030",105,7,2,1,2030,0.5,0,1,0
"2031",105,7,3,1,2031,0.5,0,2,0
"2032",105,7,4,1,2032,0.5,0,3,1
"2033",105,7,5,1,2033,0.55,1,3,0
"2034",105,7,6,1,2034,0.55,1,4,1
"2035",105,7,7,1,2035,0.6,2,4,1
"2036",106,7,1,1,2036,0.5,0,0,1
"2037",106,7,2,1,2037,0.55,1,0,0
"2038",106,7,3,1,2038,0.55,1,1,0
"2039",106,7,4,1,2039,0.55,1,2,1
"2040",106,7,5,1,2040,0.6,2,2,1
"2041",106,7,6,1,2041,0.65,3,2,0
"2042",106,7,7,1,2042,0.65,3,3,0
"2043",107,7,1,1,2043,0.5,0,0,1
"2044",107,7,2,1,2044,0.55,1,0,1
"2045",107,7,3,1,2045,0.6,2,0,1
"2046",107,7,4,1,2046,0.65,3,0,1
"2047",107,7,5,1,2047,0.7,4,0,0
"2048",107,7,6,1,2048,0.7,4,1,1
"2049",107,7,7,1,2049,0.75,5,1,0
"2050",108,7,1,1,2050,0.5,0,0,1
"2051",108,7,2,1,2051,0.55,1,0,1
"2052",108,7,3,1,2052,0.6,2,0,0
"2053",108,7,4,1,2053,0.6,2,1,1
"2054",108,7,5,1,2054,0.65,3,1,0
"2055",108,7,6,1,2055,0.65,3,2,1
"2056",108,7,7,1,2056,0.7,4,2,0
"2057",109,7,1,1,2057,0.5,0,0,1
"2058",109,7,2,1,2058,0.55,1,0,1
"2059",109,7,3,1,2059,0.6,2,0,1
"2060",109,7,4,1,2060,0.65,3,0,0
"2061",109,7,5,1,2061,0.65,3,1,1
"2062",109,7,6,1,2062,0.7,4,1,1
"2063",109,7,7,1,2063,0.75,5,1,1
"2064",1,8,1,1,2064,0.5,0,0,1
"2065",1,8,2,1,2065,0.55,1,0,0
"2066",1,8,3,1,2066,0.55,1,1,1
"2067",1,8,4,1,2067,0.6,2,1,1
"2068",1,8,5,1,2068,0.65,3,1,0
"2069",1,8,6,1,2069,0.65,3,2,0
"2070",1,8,7,1,2070,0.65,3,3,0
"2071",1,8,8,1,2071,0.65,3,4,1
"2072",2,8,1,1,2072,0.5,0,0,0
"2073",2,8,2,1,2073,0.5,0,1,0
"2074",2,8,3,1,2074,0.5,0,2,0
"2075",2,8,4,1,2075,0.5,0,3,1
"2076",2,8,5,1,2076,0.55,1,3,1
"2077",2,8,6,1,2077,0.6,2,3,1
"2078",2,8,7,1,2078,0.65,3,3,1
"2079",2,8,8,1,2079,0.7,4,3,1
"2080",3,8,1,1,2080,0.5,0,0,0
"2081",3,8,2,1,2081,0.5,0,1,1
"2082",3,8,3,1,2082,0.55,1,1,1
"2083",3,8,4,1,2083,0.6,2,1,1
"2084",3,8,5,1,2084,0.65,3,1,1
"2085",3,8,6,1,2085,0.7,4,1,0
"2086",3,8,7,1,2086,0.7,4,2,1
"2087",3,8,8,1,2087,0.75,5,2,1
"2088",4,8,1,1,2088,0.5,0,0,0
"2089",4,8,2,1,2089,0.5,0,1,1
"2090",4,8,3,1,2090,0.55,1,1,0
"2091",4,8,4,1,2091,0.55,1,2,0
"2092",4,8,5,1,2092,0.55,1,3,1
"2093",4,8,6,1,2093,0.6,2,3,1
"2094",4,8,7,1,2094,0.65,3,3,1
"2095",4,8,8,1,2095,0.7,4,3,1
"2096",5,8,1,1,2096,0.5,0,0,0
"2097",5,8,2,1,2097,0.5,0,1,1
"2098",5,8,3,1,2098,0.55,1,1,0
"2099",5,8,4,1,2099,0.55,1,2,1
"2100",5,8,5,1,2100,0.6,2,2,0
"2101",5,8,6,1,2101,0.6,2,3,1
"2102",5,8,7,1,2102,0.65,3,3,1
"2103",5,8,8,1,2103,0.7,4,3,1
"2104",6,8,1,1,2104,0.5,0,0,1
"2105",6,8,2,1,2105,0.55,1,0,0
"2106",6,8,3,1,2106,0.55,1,1,1
"2107",6,8,4,1,2107,0.6,2,1,0
"2108",6,8,5,1,2108,0.6,2,2,1
"2109",6,8,6,1,2109,0.65,3,2,0
"2110",6,8,7,1,2110,0.65,3,3,1
"2111",6,8,8,1,2111,0.7,4,3,1
"2112",7,8,1,1,2112,0.5,0,0,1
"2113",7,8,2,1,2113,0.55,1,0,0
"2114",7,8,3,1,2114,0.55,1,1,1
"2115",7,8,4,1,2115,0.6,2,1,1
"2116",7,8,5,1,2116,0.65,3,1,1
"2117",7,8,6,1,2117,0.7,4,1,1
"2118",7,8,7,1,2118,0.75,5,1,0
"2119",7,8,8,1,2119,0.75,5,2,1
"2120",8,8,1,1,2120,0.5,0,0,1
"2121",8,8,2,1,2121,0.55,1,0,1
"2122",8,8,3,1,2122,0.6,2,0,1
"2123",8,8,4,1,2123,0.65,3,0,1
"2124",8,8,5,1,2124,0.7,4,0,1
"2125",8,8,6,1,2125,0.75,5,0,1
"2126",8,8,7,1,2126,0.8,6,0,1
"2127",8,8,8,1,2127,0.85,7,0,1
"2128",9,8,1,1,2128,0.5,0,0,0
"2129",9,8,2,1,2129,0.5,0,1,0
"2130",9,8,3,1,2130,0.5,0,2,0
"2131",9,8,4,1,2131,0.5,0,3,0
"2132",9,8,5,1,2132,0.5,0,4,1
"2133",9,8,6,1,2133,0.55,1,4,1
"2134",9,8,7,1,2134,0.6,2,4,1
"2135",9,8,8,1,2135,0.65,3,4,1
"2136",10,8,1,1,2136,0.5,0,0,1
"2137",10,8,2,1,2137,0.55,1,0,0
"2138",10,8,3,1,2138,0.55,1,1,1
"2139",10,8,4,1,2139,0.6,2,1,0
"2140",10,8,5,1,2140,0.6,2,2,0
"2141",10,8,6,1,2141,0.6,2,3,1
"2142",10,8,7,1,2142,0.65,3,3,1
"2143",10,8,8,1,2143,0.7,4,3,1
"2144",11,8,1,1,2144,0.5,0,0,1
"2145",11,8,2,1,2145,0.55,1,0,0
"2146",11,8,3,1,2146,0.55,1,1,1
"2147",11,8,4,1,2147,0.6,2,1,1
"2148",11,8,5,1,2148,0.65,3,1,1
"2149",11,8,6,1,2149,0.7,4,1,1
"2150",11,8,7,1,2150,0.75,5,1,1
"2151",11,8,8,1,2151,0.8,6,1,1
"2152",12,8,1,1,2152,0.5,0,0,1
"2153",12,8,2,1,2153,0.55,1,0,1
"2154",12,8,3,1,2154,0.6,2,0,1
"2155",12,8,4,1,2155,0.65,3,0,1
"2156",12,8,5,1,2156,0.7,4,0,1
"2157",12,8,6,1,2157,0.75,5,0,1
"2158",12,8,7,1,2158,0.8,6,0,1
"2159",12,8,8,1,2159,0.85,7,0,1
"2160",13,8,1,1,2160,0.5,0,0,0
"2161",13,8,2,1,2161,0.5,0,1,1
"2162",13,8,3,1,2162,0.55,1,1,1
"2163",13,8,4,1,2163,0.6,2,1,1
"2164",13,8,5,1,2164,0.65,3,1,0
"2165",13,8,6,1,2165,0.65,3,2,0
"2166",13,8,7,1,2166,0.65,3,3,0
"2167",13,8,8,1,2167,0.65,3,4,0
"2168",14,8,1,1,2168,0.5,0,0,0
"2169",14,8,2,1,2169,0.5,0,1,0
"2170",14,8,3,1,2170,0.5,0,2,1
"2171",14,8,4,1,2171,0.55,1,2,0
"2172",14,8,5,1,2172,0.55,1,3,0
"2173",14,8,6,1,2173,0.55,1,4,0
"2174",14,8,7,1,2174,0.55,1,5,1
"2175",14,8,8,1,2175,0.6,2,5,1
"2176",15,8,1,1,2176,0.5,0,0,1
"2177",15,8,2,1,2177,0.55,1,0,1
"2178",15,8,3,1,2178,0.6,2,0,0
"2179",15,8,4,1,2179,0.6,2,1,1
"2180",15,8,5,1,2180,0.65,3,1,1
"2181",15,8,6,1,2181,0.7,4,1,0
"2182",15,8,7,1,2182,0.7,4,2,1
"2183",15,8,8,1,2183,0.75,5,2,1
"2184",16,8,1,1,2184,0.5,0,0,1
"2185",16,8,2,1,2185,0.55,1,0,0
"2186",16,8,3,1,2186,0.55,1,1,1
"2187",16,8,4,1,2187,0.6,2,1,1
"2188",16,8,5,1,2188,0.65,3,1,1
"2189",16,8,6,1,2189,0.7,4,1,1
"2190",16,8,7,1,2190,0.75,5,1,1
"2191",16,8,8,1,2191,0.8,6,1,1
"2192",17,8,1,1,2192,0.5,0,0,1
"2193",17,8,2,1,2193,0.55,1,0,1
"2194",17,8,3,1,2194,0.6,2,0,1
"2195",17,8,4,1,2195,0.65,3,0,1
"2196",17,8,5,1,2196,0.7,4,0,1
"2197",17,8,6,1,2197,0.75,5,0,1
"2198",17,8,7,1,2198,0.8,6,0,1
"2199",17,8,8,1,2199,0.85,7,0,1
"2200",18,8,1,1,2200,0.5,0,0,0
"2201",18,8,2,1,2201,0.5,0,1,1
"2202",18,8,3,1,2202,0.55,1,1,1
"2203",18,8,4,1,2203,0.6,2,1,0
"2204",18,8,5,1,2204,0.6,2,2,1
"2205",18,8,6,1,2205,0.65,3,2,1
"2206",18,8,7,1,2206,0.7,4,2,1
"2207",18,8,8,1,2207,0.75,5,2,0
"2208",19,8,1,1,2208,0.5,0,0,0
"2209",19,8,2,1,2209,0.5,0,1,1
"2210",19,8,3,1,2210,0.55,1,1,0
"2211",19,8,4,1,2211,0.55,1,2,1
"2212",19,8,5,1,2212,0.6,2,2,1
"2213",19,8,6,1,2213,0.65,3,2,1
"2214",19,8,7,1,2214,0.7,4,2,1
"2215",19,8,8,1,2215,0.75,5,2,1
"2216",20,8,1,1,2216,0.5,0,0,1
"2217",20,8,2,1,2217,0.55,1,0,0
"2218",20,8,3,1,2218,0.55,1,1,0
"2219",20,8,4,1,2219,0.55,1,2,0
"2220",20,8,5,1,2220,0.55,1,3,1
"2221",20,8,6,1,2221,0.6,2,3,0
"2222",20,8,7,1,2222,0.6,2,4,1
"2223",20,8,8,1,2223,0.65,3,4,1
"2224",21,8,1,1,2224,0.5,0,0,0
"2225",21,8,2,1,2225,0.5,0,1,0
"2226",21,8,3,1,2226,0.5,0,2,0
"2227",21,8,4,1,2227,0.5,0,3,0
"2228",21,8,5,1,2228,0.5,0,4,0
"2229",21,8,6,1,2229,0.5,0,5,1
"2230",21,8,7,1,2230,0.55,1,5,0
"2231",21,8,8,1,2231,0.55,1,6,1
"2232",22,8,1,1,2232,0.5,0,0,1
"2233",22,8,2,1,2233,0.55,1,0,0
"2234",22,8,3,1,2234,0.55,1,1,0
"2235",22,8,4,1,2235,0.55,1,2,0
"2236",22,8,5,1,2236,0.55,1,3,1
"2237",22,8,6,1,2237,0.6,2,3,1
"2238",22,8,7,1,2238,0.65,3,3,0
"2239",22,8,8,1,2239,0.65,3,4,1
"2240",23,8,1,1,2240,0.5,0,0,0
"2241",23,8,2,1,2241,0.5,0,1,0
"2242",23,8,3,1,2242,0.5,0,2,1
"2243",23,8,4,1,2243,0.55,1,2,1
"2244",23,8,5,1,2244,0.6,2,2,1
"2245",23,8,6,1,2245,0.65,3,2,0
"2246",23,8,7,1,2246,0.65,3,3,1
"2247",23,8,8,1,2247,0.7,4,3,0
"2248",24,8,1,1,2248,0.5,0,0,1
"2249",24,8,2,1,2249,0.55,1,0,1
"2250",24,8,3,1,2250,0.6,2,0,0
"2251",24,8,4,1,2251,0.6,2,1,1
"2252",24,8,5,1,2252,0.65,3,1,1
"2253",24,8,6,1,2253,0.7,4,1,0
"2254",24,8,7,1,2254,0.7,4,2,1
"2255",24,8,8,1,2255,0.75,5,2,0
"2256",25,8,1,1,2256,0.5,0,0,1
"2257",25,8,2,1,2257,0.55,1,0,1
"2258",25,8,3,1,2258,0.6,2,0,1
"2259",25,8,4,1,2259,0.65,3,0,0
"2260",25,8,5,1,2260,0.65,3,1,1
"2261",25,8,6,1,2261,0.7,4,1,0
"2262",25,8,7,1,2262,0.7,4,2,0
"2263",25,8,8,1,2263,0.7,4,3,1
"2264",26,8,1,1,2264,0.5,0,0,0
"2265",26,8,2,1,2265,0.5,0,1,0
"2266",26,8,3,1,2266,0.5,0,2,1
"2267",26,8,4,1,2267,0.55,1,2,1
"2268",26,8,5,1,2268,0.6,2,2,0
"2269",26,8,6,1,2269,0.6,2,3,0
"2270",26,8,7,1,2270,0.6,2,4,0
"2271",26,8,8,1,2271,0.6,2,5,0
"2272",27,8,1,1,2272,0.5,0,0,1
"2273",27,8,2,1,2273,0.55,1,0,1
"2274",27,8,3,1,2274,0.6,2,0,0
"2275",27,8,4,1,2275,0.6,2,1,1
"2276",27,8,5,1,2276,0.65,3,1,1
"2277",27,8,6,1,2277,0.7,4,1,0
"2278",27,8,7,1,2278,0.7,4,2,0
"2279",27,8,8,1,2279,0.7,4,3,0
"2280",28,8,1,1,2280,0.5,0,0,0
"2281",28,8,2,1,2281,0.5,0,1,0
"2282",28,8,3,1,2282,0.5,0,2,1
"2283",28,8,4,1,2283,0.55,1,2,0
"2284",28,8,5,1,2284,0.55,1,3,0
"2285",28,8,6,1,2285,0.55,1,4,0
"2286",28,8,7,1,2286,0.55,1,5,1
"2287",28,8,8,1,2287,0.6,2,5,0
"2288",29,8,1,1,2288,0.5,0,0,1
"2289",29,8,2,1,2289,0.55,1,0,1
"2290",29,8,3,1,2290,0.6,2,0,0
"2291",29,8,4,1,2291,0.6,2,1,1
"2292",29,8,5,1,2292,0.65,3,1,1
"2293",29,8,6,1,2293,0.7,4,1,1
"2294",29,8,7,1,2294,0.75,5,1,1
"2295",29,8,8,1,2295,0.8,6,1,1
"2296",30,8,1,1,2296,0.5,0,0,1
"2297",30,8,2,1,2297,0.55,1,0,0
"2298",30,8,3,1,2298,0.55,1,1,1
"2299",30,8,4,1,2299,0.6,2,1,1
"2300",30,8,5,1,2300,0.65,3,1,0
"2301",30,8,6,1,2301,0.65,3,2,0
"2302",30,8,7,1,2302,0.65,3,3,1
"2303",30,8,8,1,2303,0.7,4,3,1
"2304",31,8,1,1,2304,0.5,0,0,0
"2305",31,8,2,1,2305,0.5,0,1,0
"2306",31,8,3,1,2306,0.5,0,2,1
"2307",31,8,4,1,2307,0.55,1,2,0
"2308",31,8,5,1,2308,0.55,1,3,1
"2309",31,8,6,1,2309,0.6,2,3,0
